architecture,learner_seed,timestep,path,policy_hash,source
hamilton_ppo,3,700000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000700000.zip,5da5b891e81fcaea86aa0235da14d7ae71f1c16a6310bee4bd5233f8dc565b88,phase7_reused
hamilton_ppo,3,800000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000800000.zip,bc5e8241ee251dc3f4016fa33813a1201787be2d7563c479fc35be083e882fbd,phase7_reused
hamilton_ppo,3,900000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000900000.zip,fb9a431fca32dafa89ce2f0d017e76684ab610729774b4ecee955feb25206188,phase7_reused
hamilton_ppo,3,1000000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t001000000.zip,bfaf76b176c8f9d79cd030b9509c5d90e3bee246468918e3261c3a4b60f092ad,phase7_reused
hamilton_ppo,4,16000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000016000.zip,3a5f53b739a449bfd986f03b42e3f34e01da4ef2d3b61223a6b957088a2ee3c3,phase7_reused
hamilton_ppo,4,32000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000032000.zip,79f69f310119e60a96ab4219e4c6c30b173f0eba7fd044580acd32fd2d28235f,phase7_reused
hamilton_ppo,4,48000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000048000.zip,343ed603b9ab0837c4d821db85977c299a559d66bcea55baebeb143a12c4ecf5,phase7_reused
hamilton_ppo,4,64000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000064000.zip,2c0fc4209e6613044fa26e588040511182e53c4e30730a93fd6bafa78fb43183,phase7_reused
hamilton_ppo,4,80000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000080000.zip,b8b9eab5fa2fe44f73540200617b6f05d78ac992aa6c95ea3d31db1d3cd574c3,phase7_reused
hamilton_ppo,4,96000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000096000.zip,893c62898fc073462b9388c9e06340d0438af7889838cfad7f0e6b561b98ad36,phase7_reused
hamilton_ppo,4,112000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000112000.zip,04b50479c7c3276dcbb9140d21a9d760431cc57d6eaaf5b3cd3138e7bb2b8b90,phase7_reused
hamilton_ppo,4,128000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000128000.zip,7d186c1103008319c569d2e93058a3e4305a63ca4220fe0cc2e365befd06f5cc,phase7_reused
hamilton_ppo,4,144000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000144000.zip,bcdc74be3e2a2b6ebfecac8225929766dbb0382408af04022da224fd0ccffc1c,phase7_reused
hamilton_ppo,4,160000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000160000.zip,e4479c3f6bba291d6d3189eb71b8ff882e7967a67611ed61b7e72999e3d954bd,phase7_reused
hamilton_ppo,4,176000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000176000.zip,3de22dd8ea33c1f495814122d2a71c97ce6d1cffe8e7b45964fa994901ccca4a,phase7_reused
hamilton_ppo,4,192000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000192000.zip,7e67fd49ba8d097540f81d90b28db6acc1d8a5ef39713f8deb55fcd4d9514882,phase7_reused
hamilton_ppo,4,200000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000200000.zip,abed843e399e7152438232db91676297d5f55ed0b34170ced030c67ff1757806,phase7_reused
hamilton_ppo,4,300000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000300000.zip,b934b081f29eac0e2b40f483ef7ba7d995f838beef48483eda7a3f5e67fd8cf7,phase7_reused
hamilton_ppo,4,400000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000400000.zip,805b93316922c4b151df60ba424ab0a71223490ea5b4021a348a9b69ad131a70,phase7_reused
hamilton_ppo,4,500000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000500000.zip,513e59ce395f5ce6fb77e33b6a84d72d4ccb8f5846d3904c4aaaf5b0023f017b,phase7_reused
hamilton_ppo,4,600000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000600000.zip,a5af43a97a1162fb6196e9945b97a3e43609603c6b86797b7518d7c0ed44e47e,phase7_reused
hamilton_ppo,4,700000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000700000.zip,1f04df7564c53cc6759d27e6620c355193c83fd0e5eb1736c1df40272af9ea51,phase7_reused
hamilton_ppo,4,800000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000800000.zip,247120847502f044afe534891fbb39858ae6aa892ffe81360f59452a3aff9a25,phase7_reused
hamilton_ppo,4,900000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t000900000.zip,28ee62eade402f9e6be17ccc366f2602458932e5274764bd78b863ced5f6c4d3,phase7_reused
hamilton_ppo,4,1000000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed4\ppo_hamilton_ppo_groupB_seed4_t001000000.zip,b9ed1cd200488a6dab5f8be843ba3f0cdfff84be6ab109aac0b5e8623de2fd1e,phase7_reused
return_mlp_ppo,0,16000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000016000.zip,41f1115852f6943459d9cfaef51432c6700bf653f7a5920c3907ed11abb8bd4b,trained_this_experiment
return_mlp_ppo,0,32000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000032000.zip,2aa2eac56d8e1bd43bccab7a6341544431ace9fc54b4a1163a7fea5f7c3e8dfe,trained_this_experiment
return_mlp_ppo,0,48000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000048000.zip,d37d10944641e9b57f6f4ee097c482b1f97535afb57f1833533cc4009c1b7d83,trained_this_experiment
return_mlp_ppo,0,64000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000064000.zip,1b0e31fa5408303b3662595be269bd042a790e45b64cf9c38da28c9752637379,trained_this_experiment
return_mlp_ppo,0,80000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000080000.zip,f364491df79fd46f7bf1ba938f3faf151c1391c728c693c5977e05649cd261df,trained_this_experiment
return_mlp_ppo,0,96000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000096000.zip,bea56a99e1bbdee5d8e9caf2a9dd531d357bc815487062079067063e544bd273,trained_this_experiment
return_mlp_ppo,0,112000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000112000.zip,54b8a79d026c17d45bb63c6d4a1d435c22e0c7b0d473f38b73f9019cae032052,trained_this_experiment
return_mlp_ppo,0,128000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000128000.zip,a8cb778cd5e12a0f88c3b6531594bf4538c17f00ebf8a00da7e38aca9db77a2a,trained_this_experiment
return_mlp_ppo,0,144000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000144000.zip,de8ea1c5989e3da2713db085d1ca8fbe9090bfbb8e77b4935b6cf2379f068ddd,trained_this_experiment
return_mlp_ppo,0,160000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000160000.zip,634126b7eaa5f3c0ae3d650c12495324dd82e1211adf10349ab965cb9a43abcd,trained_this_experiment
return_mlp_ppo,0,176000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000176000.zip,eccbaa280d873f332fd73ccc757d2363764e1a1534c016150effc663b1186492,trained_this_experiment
return_mlp_ppo,0,192000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000192000.zip,41b26822d5c1c51a8103859ed0cad727462600f69bee15d08a235a0ed82977b7,trained_this_experiment
return_mlp_ppo,0,200000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000200000.zip,107ee618496a5d1540f703b0f9fa5714cad061379d4746f70bca040ec864617d,trained_this_experiment
return_mlp_ppo,0,300000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000300000.zip,9d304f1dbb59eea15e04fc1aadffa8a34c53148fc61e6b5d6eb6498a972b4ad2,trained_this_experiment
return_mlp_ppo,0,400000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000400000.zip,e625ef46a3461c6b9dd8a2bef75b5838cc25bcb9bd87d51bb0cf47de99102034,trained_this_experiment
return_mlp_ppo,0,500000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000500000.zip,6e4d8a2690e33d8cc708e0732596f2f06d27a85ce9720a048edbfd7659a93162,trained_this_experiment
return_mlp_ppo,0,600000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000600000.zip,163ff0ce6c3c9d33a9c79b10c5d4773354ae9f9f3070ab41ca19fd30550b99da,trained_this_experiment
return_mlp_ppo,0,700000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000700000.zip,76f7f55f2a55399da0fb1b1561159529439662b597776d587117692c1066c284,trained_this_experiment
return_mlp_ppo,0,800000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000800000.zip,48206356a678f3e4173f7acef53203b7e722a65e4ea794ba3c8910eb715e3cd2,trained_this_experiment
return_mlp_ppo,0,900000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t000900000.zip,35d29c694fa3eff81389b16b69244337ad92e5553ff5a7f65e45ed4df17dff0f,trained_this_experiment
return_mlp_ppo,0,1000000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed0\ppo_return_mlp_ppo_seed0_t001000000.zip,71f03d91fcb9e8053e9c1d83d490e0fdaf143becd3e61497cba9bd23885a96f9,trained_this_experiment
return_mlp_ppo,1,16000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000016000.zip,e2688e5d5cc89785b02477a27061d025fdb82d5e54a5f3371ec1948f5b8c81c2,trained_this_experiment
return_mlp_ppo,1,32000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000032000.zip,2c89b1234099eeb78fce290d009c48b7c3e11f0833510a08325aa91e63dca771,trained_this_experiment
return_mlp_ppo,1,48000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000048000.zip,d62afbc0000e66eaa444a8314594d92f42b978f4749d3b8af0a7808e59c1e425,trained_this_experiment
return_mlp_ppo,1,64000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000064000.zip,4e4a3af64279dcc3f984a7eb468af3f73a9895428720e8cd3df873aab874ef4a,trained_this_experiment
return_mlp_ppo,1,80000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000080000.zip,bc4ea09b67810e4f1c3d136a2591f7023b7b3f4406bd9749236c1bae2993b855,trained_this_experiment
return_mlp_ppo,1,96000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000096000.zip,47b12982c812bd65dd858c39f06d29bcad39cdddc04b3662fce20a46f604e712,trained_this_experiment
return_mlp_ppo,1,112000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000112000.zip,16573b0ffeee22c41c1799eed02345abdee8af22abd088bd7fffcd417e2e7bbb,trained_this_experiment
return_mlp_ppo,1,128000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000128000.zip,013e9510eeb28ed74472a5e0f7faacef83807ae487ac8bfa8a60da6ec145dd51,trained_this_experiment
return_mlp_ppo,1,144000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000144000.zip,b03c85c9ca75f1bc330b167a36944286ae6d52f2222a13ecb45930eb6c0d1321,trained_this_experiment
return_mlp_ppo,1,160000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000160000.zip,be21c5b56632502c07c2c68138692d331facf8c780305dc46aa0eadb4b38159f,trained_this_experiment
return_mlp_ppo,1,176000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000176000.zip,c5d1d81f76ce046528e9c6f74a8fa93d3e2adf1228eb915b2e7b7155c7d9dc37,trained_this_experiment
return_mlp_ppo,1,192000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000192000.zip,ecda37aaea459dd604546032887b1355496e8e6ec51375eca693bc8364bd8b42,trained_this_experiment
return_mlp_ppo,1,200000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000200000.zip,9c8f4e736f1be7fae57658b2e02ab3d997f7383b814807434c9794f062882386,trained_this_experiment
return_mlp_ppo,1,300000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000300000.zip,98adec3e62d240c3888136421848a993599a8e71a3fc24436a72b862ded61860,trained_this_experiment
return_mlp_ppo,1,400000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000400000.zip,417c2ae9181ed0cbff0fe3b87c6800b2304fdda7d250f058e19fa833a641b89b,trained_this_experiment
return_mlp_ppo,1,500000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000500000.zip,d800c977276d3b1ac2fa3d07f3f45fecc5f66fb7e57903085c037e50f5052ccd,trained_this_experiment
return_mlp_ppo,1,600000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000600000.zip,5e0a5315297e156e2d2dd5d84a5657b3d58830dcc74438dca0de5e594850b725,trained_this_experiment
return_mlp_ppo,1,700000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000700000.zip,5d70f0f91a2524cd095b1009d9cf81c8c983d3eac44d796cf8ad4cefa531f2a7,trained_this_experiment
return_mlp_ppo,1,800000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000800000.zip,0f336a7514c5b7c764dcfd8831df99f58d6a91aaf6635cef5e9258566ef3ba96,trained_this_experiment
return_mlp_ppo,1,900000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t000900000.zip,966eb02743d09ad992a688a157f5632de4e7ff28ef27d313ec3ef0d90e91ff09,trained_this_experiment
return_mlp_ppo,1,1000000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed1\ppo_return_mlp_ppo_seed1_t001000000.zip,f6fe394f0461c8b9066dcb1ca0e4cfafcb4ee523d439ef8e0da0b1b253e14ed0,trained_this_experiment
return_mlp_ppo,2,16000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000016000.zip,9dae9c7ffa229b11c7bb591589d7073cc3786e2a39b841b03870fdf288f60b79,trained_this_experiment
return_mlp_ppo,2,32000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000032000.zip,504c4924879de2321e2ca995113012df2fadd4ce72280ebe1f22154ad5ef375b,trained_this_experiment
return_mlp_ppo,2,48000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000048000.zip,13a62070a88361e3fc315d1119a12c8a81e51c2a9e11b682e3f8a6c10c9ea78c,trained_this_experiment
return_mlp_ppo,2,64000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000064000.zip,245c81a93d9850099f9744ded19bbb0e7344c0b5277bcaeb2b21db8393dd2ad6,trained_this_experiment
return_mlp_ppo,2,80000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000080000.zip,cf9e9a6c39a88b105c57f09570bcdf021473236e8cba90dd5f181081d6e0089b,trained_this_experiment
return_mlp_ppo,2,96000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000096000.zip,360ca1fd2b2f29a94e953c43cd214b0cc54ddbeeb3d0b82ff4c0a0b3c993c35d,trained_this_experiment
return_mlp_ppo,2,112000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000112000.zip,79dad71521362fefc94e3a7dc5d15d7e510bb7b3ce140da3d451a5564641432e,trained_this_experiment
return_mlp_ppo,2,128000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000128000.zip,68f247e760d25296c98a2fd7c3b5f1b3600294b7029cff76d4e50f5c256ad682,trained_this_experiment
return_mlp_ppo,2,144000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000144000.zip,e7d1e75c663f62955fd942589f57febe3a2e43121f40e827bfc321c45cb33ce7,trained_this_experiment
return_mlp_ppo,2,160000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000160000.zip,17dc3c0116b0b31df344a5f62e8e249b90c3a0e5bf09e118b6e6ed1721c5935c,trained_this_experiment
return_mlp_ppo,2,176000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000176000.zip,1db75843f5cf9a394fd39c380fad99af2a35126f739f07ca3cc188a295e1aa58,trained_this_experiment
return_mlp_ppo,2,192000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000192000.zip,41e80d80500c186c6f8ff72674c87281ee804d7311335124e111d11aa4f5c39b,trained_this_experiment
return_mlp_ppo,2,200000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000200000.zip,7f4fbb6a859d7ec62d5d2a98aeb7ee662ebbac4743faa4ee5c98307cc36c28d6,trained_this_experiment
return_mlp_ppo,2,300000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000300000.zip,52135327e36c61fed1e26afa429766fc5f01ccb352b9f2af79192d61fa3d0427,trained_this_experiment
return_mlp_ppo,2,400000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000400000.zip,9438ecf6fbdd8aef5b98f410a1183e6de3bb0c2ea2ef661c531f4eba68a73135,trained_this_experiment
return_mlp_ppo,2,500000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\final_reduced_exploration_architecture_comparison\return_mlp_ppo_seed2\ppo_return_mlp_ppo_seed2_t000500000.zip,6b364d33c7a51d3088e19fddc3d2e1bd96ebf45fabd1525855c3a0772d1a1380,trained_this_experiment
