policy,learner_seed,metric_group,metric,n_paths,mean_original,mean_high_penalty,mean_diff_high_minus_original,sd_diff,se_diff,normal_ci_lo,normal_ci_hi,normal_ci_contains_zero,bootstrap_ci_lo,bootstrap_ci_hi,bootstrap_ci_contains_zero,win_rate_high_penalty_larger
return_mlp_ppo,4.0,inventory_behaviour,terminal_inventory,500,-27.148,-7.26,19.888,8.933480292712385,0.3995173842031922,19.104960315764092,20.67103968423591,False,19.091949999999997,20.672,False,0.96
return_mlp_ppo,4.0,inventory_behaviour,abs_terminal_inventory,500,27.856,8.24,-19.616,8.138612783274072,0.36396982851899173,-20.329367755356444,-18.902632244643556,False,-20.32,-18.89995,False,0.018
return_mlp_ppo,4.0,inventory_behaviour,squared_terminal_inventory,500,884.764,100.544,-784.22,491.84714579802056,21.99607305087248,-827.3315109810221,-741.1084890189779,False,-827.27445,-742.1777999999999,False,0.018
return_mlp_ppo,4.0,inventory_behaviour,total_fills,500,54.076,46.084,-7.992,6.559419789581385,0.2933461708492269,-8.566947929867219,-7.417052070132782,False,-8.566,-7.412,False,0.112
return_mlp_ppo,4.0,monetary_penalty,running_penalty_contribution,500,3.0657374393187222,6.386708151631066,3.320970712312344,5.7787265752193795,0.25843250891150166,2.8144523024114743,3.827489122213214,False,2.8384022044277213,3.8450240168990124,False,0.718
return_mlp_ppo,4.0,monetary_penalty,terminal_penalty_contribution,500,0.884764,1.00544,0.12067600000000002,0.9992706573883949,0.04468874235682707,0.033087674466229344,0.2082643255337707,False,0.03650074999999999,0.20998219999999998,False,0.426
return_mlp_ppo,4.0,pre_penalty_wealth,terminal_mtm_wealth_pre_penalty,500,49.33951255360035,45.204808123342836,-4.134704430257509,110.22346160387177,4.929343057231905,-13.796039289874605,5.526630429359587,True,-13.747815851339753,5.539157440587704,True,0.464
return_mlp_ppo,4.0,penalised_objective,final_realised_objective,500,45.38901111428162,37.812659971711774,-7.576351142569853,110.40650473911175,4.937528995096131,-17.253730145580516,2.1010278604408095,True,-17.536252955774046,2.0279269588471522,True,0.44
return_lstm_ppo,0.0,inventory_behaviour,time_avg_signed_inventory,500,-9.989428087991318,-1.0533842003657843,8.936043887625534,2.8269411769562054,0.12642465280134674,8.688256121376913,9.183831653874154,False,8.688533565749076,9.184407793995879,False,1.0
return_lstm_ppo,0.0,inventory_behaviour,time_avg_abs_inventory,500,10.081804615614601,3.409112323082556,-6.672692292532044,3.8728688188085503,0.17319995893590467,-7.012157974170234,-6.333226610893855,False,-7.009424586553752,-6.330088676982991,False,0.06
