agent_type,training_seed,training_env_seed,evaluation_seed,raw_pnl,full_objective,spread_revenue,adverse_selection_loss,running_penalty,terminal_penalty,mean_abs_inventory,max_abs_inventory,mean_signed_inventory,terminal_signed_inventory,terminal_abs_inventory,fills,bid_action_mean,ask_action_mean,bid_action_std,ask_action_std,mean_quoted_spread,episode_length,reward_reconciliation_error,path_pairing_status,model_path,total_training_timesteps,recurrent_state_reset_verified,return_on_turnover_pct,raw_pnl_loss,full_objective_loss,turnover,checkpoint_selection,loaded_model_path,best_validation_timestep,best_validation_mean_objective,selected_checkpoint_timestep,selected_validation_mean,selected_validation_std,validation_seed_count,environment_type
return_mlp_ppo,0.0,70600.0,170019,56.132740242259956,55.84680402350782,38.746941735615216,8.430323547605989,0.22193621875213573,0.064,4.069767441860465,8.0,-4.069767441860465,-8.0,8.0,26.0,-0.0217091413851026,-0.020953217010526347,0.034979812038016686,0.08712373679128285,3.004624317009565,258,3.552713678800501e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,2.158951547779229,False,False,2600.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170020,27.865694433329054,27.64997173335991,43.76629151299473,8.303703384118531,0.16672269996914754,0.049,3.6782006920415227,7.0,3.6782006920415227,7.0,7.0,27.0,0.019210493959048214,0.1255012127735159,0.029429861637016996,0.04981865936793575,3.29225413646148,289,0.0,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,1.032062756789965,False,False,2700.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170021,-0.5889788242540135,-0.9389590206961134,30.564579172172067,12.631992172584567,0.30098019644209983,0.049,5.30078125,8.0,5.30078125,7.0,7.0,19.0,0.025153101832074753,0.1499683362490032,0.03399795583561697,0.0575151178993488,3.33893479918484,256,3.6637359812630166e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,-0.030998885487053342,True,True,1900.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170022,41.133439122890195,40.75936028963954,43.94815327021074,6.841242603568602,0.32507883325065395,0.049,5.086505190311419,9.0,5.044982698961937,7.0,7.0,27.0,0.02187391685903601,0.15054229386859802,0.030959462401528644,0.05281679115677606,3.3347821217333755,289,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,1.5234607082551925,False,False,2700.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170023,35.43788398994195,35.24549720513837,40.856577958259926,5.654681067359678,0.16738678480358504,0.025,3.45,8.0,-3.45,-5.0,5.0,27.0,-0.017927837705272915,-0.013086755216188196,0.028336481669102378,0.08064302803952979,3.022504297774571,280,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,1.312514221849702,False,False,2700.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170024,13.125100299280575,12.836245007745067,42.6384772550081,9.608639681443467,0.2528552915355089,0.036000000000000004,4.603508771929825,8.0,4.603508771929825,6.0,6.0,26.0,0.022411727973897205,0.14505028829239963,0.03136788514404382,0.05242900713156241,3.3271771521903952,285,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,0.5048115499723298,False,False,2600.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170025,28.29577828748222,28.162654007903697,47.45366556769472,15.239865667901103,0.13212427957852174,0.001,3.1453287197231834,7.0,-3.1453287197231834,-1.0,1.0,31.0,-0.01899094983635657,-0.0021413094557460825,0.03166770663188025,0.06853255283373878,3.0376742405072084,289,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,0.9127670415316846,False,False,3100.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170026,-6.9386019464024,-7.082039261196158,44.39702389939258,13.841016339818227,0.10743731479375836,0.036000000000000004,2.414383561643836,7.0,1.8595890410958904,6.0,6.0,28.0,0.008545522389882435,0.10210128119757578,0.03533795284478053,0.05107323409986761,3.2399625776773417,292,5.329070518200751e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,-0.24780721237151426,True,True,2800.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170027,20.39597672962134,20.22540009818773,46.81427983228902,13.956769342784309,0.1455766314336092,0.025,3.3654485049833887,6.0,3.259136212624585,5.0,5.0,29.0,0.016433357667221232,0.1251653699278584,0.032427807273754446,0.05216303939467753,3.2874755368902964,301,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,0.7033095424007358,False,False,2900.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170028,48.666870494954125,48.59335750065811,56.95724337947562,17.695139738915483,0.07251299429601632,0.001,1.9393939393939394,6.0,-1.7239057239057238,1.0,1.0,37.0,-0.011254303535973334,0.03151693204041533,0.03590828166408213,0.06513737061949183,3.101217741551528,297,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,1.3153208241879493,False,False,3700.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170029,20.922972889762832,20.823876651595285,34.275899384221205,8.758928006702204,0.06309623816754609,0.036000000000000004,2.0,6.0,-1.9280575539568345,-6.0,6.0,22.0,-0.013055134931053269,0.0189436348490149,0.027356977967485593,0.07226987738675321,3.0791526387461916,278,2.4868995751603507e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,0.9510442222619468,False,False,2200.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170000,155.35446802339516,153.61348351787083,45.09061396461896,4.305453793729496,1.48498450552433,0.256,10.447368421052632,19.0,-10.447368421052632,-16.0,16.0,30.0,0.23488267371430993,-0.10240490712519539,0.02655850544268308,0.008783932990224477,3.27347434432622,304,5.684341886080802e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,5.178482267446506,False,False,3000.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170001,-3.927747176496723,-4.556240825463682,34.059299508183905,6.020924422036196,0.4594936489669595,0.169,5.857638888888889,13.0,-5.809027777777778,-13.0,13.0,23.0,0.22213029067238999,-0.10090126327445938,0.02161390209473761,0.007740737807174693,3.2562068915418223,288,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,-0.17077161636942273,True,True,2300.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170002,32.14832492295355,32.13045117650727,36.67344317940129,10.776457024943225,0.016873746446275973,0.001,1.0586206896551724,3.0,0.23793103448275862,-1.0,1.0,23.0,0.18303693540651222,-0.09541241061584703,0.011451025618832707,0.005953134891432938,3.2046220737011777,290,0.0,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.3977532575197193,False,False,2300.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170003,138.14179225465386,137.6128150284069,46.45574818801547,20.395835752338936,0.4289772262469579,0.1,5.65886287625418,10.0,-5.632107023411371,-10.0,10.0,30.0,0.22205108690720338,-0.10075808705195137,0.0212553413621773,0.008070429142167945,3.256305092892882,299,8.526512829121202e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,4.604726408488462,False,False,3000.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170004,-92.71623843355451,-93.2746382707997,26.280477223543272,6.0210904436227475,0.41439983724517815,0.14400000000000002,5.445229681978798,12.0,-5.445229681978798,-12.0,12.0,18.0,0.2191127467861024,-0.10086604049791295,0.024717027924836713,0.008867095531507909,3.2516288594552814,283,7.105427357601002e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,-5.150902135197473,True,True,1800.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170005,78.2584948115441,77.92469133257859,41.77597231879322,10.581255224204398,0.2528034789655068,0.081,4.461794019933555,9.0,-4.441860465116279,-9.0,9.0,27.0,0.2166357750066887,-0.09971296896174105,0.017432998706658022,0.00748933555893438,3.2495965974788144,301,0.0,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,2.8984627707979294,False,False,2700.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170006,10.529373056986401,10.239716445006907,22.193882407801965,4.601974857127461,0.20865661197949356,0.081,3.8629032258064515,9.0,-3.8629032258064515,-9.0,9.0,15.0,0.21273582930406254,-0.09839700309619788,0.01854391648146911,0.007062395659332644,3.2456300418431727,248,1.2434497875801753e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,0.7019582037990935,False,False,1500.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170007,44.08237164923361,43.895908691259905,34.8492444719674,7.849005664256707,0.17046295797370375,0.016,3.9204152249134947,7.0,-3.9204152249134947,-4.0,4.0,22.0,0.21368004136741367,-0.09955534240984999,0.015782430777674956,0.007424051972457399,3.2453013443668075,289,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,2.003744165874255,False,False,2200.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170008,61.725630223259714,61.44498471441368,42.69009975558082,12.361286772883526,0.25564550884603787,0.025,4.121428571428571,8.0,-4.05,-5.0,5.0,27.0,0.21296135397361857,-0.09900992472789118,0.023117684212504368,0.00803600980875608,3.2450353655297794,280,0.0,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,2.286134452713323,False,False,2700.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170009,82.0946950722921,81.63123235914568,62.01282666838306,7.495110454735726,0.3194627131464145,0.14400000000000002,4.5288135593220336,12.0,-4.5288135593220336,-12.0,12.0,40.0,0.21451937856815628,-0.09993672780061172,0.022322414729746404,0.008160053995069189,3.2460043263741216,295,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,2.0523673768073025,False,False,4000.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170010,51.65602262698826,51.57658693190992,32.79969709754772,7.302202106864271,0.054435695078341735,0.025,2.0528169014084505,5.0,-2.0528169014084505,-5.0,5.0,21.0,0.20073148920397524,-0.09826290499891194,0.011280317693156069,0.006900600513155457,3.2274085469859157,284,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,2.459810601285155,False,False,2100.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170011,37.024434279070704,36.999676679836796,33.07180765270481,7.447055876531031,0.015757599233904667,0.009000000000000001,0.9407407407407408,3.0,-0.2222222222222222,-3.0,3.0,21.0,0.18668573501485367,-0.09548367457809272,0.011653679510315443,0.006701366763527747,3.2101137938667463,270,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.7630682990033668,False,False,2100.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170012,86.51223883411899,85.74466950312156,42.87321772754772,10.897088844872783,0.6235693309974293,0.14400000000000002,7.530075187969925,12.0,-7.530075187969925,-12.0,12.0,28.0,0.23189854915989072,-0.10208168286914215,0.022094689695345424,0.008853635821601893,3.2693897114189125,266,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,3.0897228155042495,False,False,2800.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170013,44.9084255453688,44.35665302069728,33.47569401062692,5.737646074433444,0.45177252467152207,0.1,5.332089552238806,12.0,-5.332089552238806,-10.0,10.0,22.0,0.21916526558795082,-0.09898061260803422,0.025626306674874033,0.008834346565228324,3.2546037175642066,268,7.815970093361102e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,2.0412920702440362,False,False,2200.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170014,25.375041960627982,25.27383960519425,32.72543409162148,12.015630207235919,0.07620235543373148,0.025,1.8392156862745097,5.0,-1.7215686274509805,-5.0,5.0,21.0,0.1982074671224052,-0.09587806784639172,0.016474532229778013,0.006786674743079026,3.22719489022405,255,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.2083353314584755,False,False,2100.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170015,123.08073145222488,122.7762470498652,42.36809538668017,6.115104063998949,0.2554844023596722,0.049,4.803703703703704,7.0,-4.803703703703704,-7.0,7.0,27.0,0.2200417132013374,-0.09997997609553513,0.016083922380652847,0.007263359092665116,3.2544150347245884,270,5.684341886080802e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,4.558545609341662,False,False,2700.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170016,254.23877849741802,252.69575754037763,41.21324737726132,15.75950314766363,1.2190209570403783,0.324,9.164912280701754,18.0,-9.164912280701754,-18.0,18.0,28.0,0.23450585778867988,-0.10161689880647157,0.024821496190320074,0.007418875722306466,3.274105547976015,285,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,9.079956374907788,False,False,2800.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170017,101.57695663286268,101.1429516631111,35.22796304472157,9.047231170138783,0.35300496975156637,0.081,4.937062937062937,10.0,-4.937062937062937,-9.0,9.0,23.0,0.21800100102603853,-0.09978872175504278,0.0229883940525456,0.007963519247468989,3.2515760120308888,286,5.684341886080802e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,4.416389418820117,False,False,2300.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170018,57.06401134434242,56.907335143370894,49.25721106505927,20.01402539224594,0.13167620097152713,0.025,3.254032258064516,7.0,-3.254032258064516,-5.0,5.0,31.0,0.20966125691249485,-0.09813712987928622,0.016312776084915662,0.007660209894532045,3.2413093189359534,248,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.8407745594949165,False,False,3100.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170019,66.27654806064061,65.42619168383924,32.35282884681416,7.617607603964093,0.654356376801367,0.196,6.728682170542636,14.0,-6.728682170542636,-14.0,14.0,22.0,0.2260773014710393,-0.09984387954076131,0.0250449979859343,0.007968780843525314,3.2638889210415853,258,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,3.012570366392755,False,False,2200.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170020,38.082936867866124,37.74793255524391,43.52241825187397,7.825358439288553,0.27100431262221647,0.064,4.5121107266435985,9.0,-4.442906574394463,-8.0,8.0,28.0,0.21553415320426947,-0.09993256976550838,0.022838420608085105,0.008705290953248762,3.2475684458271266,289,0.0,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.360104888138076,False,False,2800.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170021,38.99293249993133,38.96883175544838,32.1413739479012,12.538353805457364,0.024100744482953254,0.0,1.2265625,3.0,0.3984375,0.0,0.0,20.0,0.18225316211464815,-0.0946432608179748,0.013813003769318025,0.00645496414293228,3.204599625808327,256,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.9496466249965663,False,False,2000.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170022,36.63564700848349,36.33242831143103,50.20440032005919,11.859355291260904,0.2392186970524603,0.064,4.685121107266436,9.0,-4.685121107266436,-8.0,8.0,32.0,0.2182952024583998,-0.10068823355910687,0.015136616301067314,0.007446416648169046,3.250646826271878,289,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.144863969015109,False,False,3200.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170023,37.93308642226907,36.82894516290201,37.12757991297042,3.799516368136058,0.8791412593670604,0.225,8.035714285714286,16.0,-8.035714285714286,-15.0,15.0,25.0,0.23011742029339075,-0.10164931121149233,0.02627295543128429,0.008435394029545249,3.267319292590134,280,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.5173234568907628,False,False,2500.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170024,43.935994155417745,43.7997195107441,39.3858176306596,9.164477647782237,0.11127464467365095,0.025,3.119298245614035,6.0,-3.119298245614035,-5.0,5.0,25.0,0.20854917186916921,-0.09937425276689361,0.012104475484228402,0.0068827054493679155,3.2377031514945473,285,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.7574397662167098,False,False,2500.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170025,-51.9730027688131,-52.98867540673513,34.44439392381214,10.215108127726516,0.8466726379220327,0.169,8.33910034602076,14.0,-8.33910034602076,-13.0,13.0,23.0,0.23419830179853834,-0.10182774922839498,0.021332788222337803,0.007612142254230352,3.273309764724993,289,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,-2.2596957725570914,True,True,2300.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170026,23.831763400143814,23.55127259978891,39.030204717582066,12.574334508999856,0.23149080035490668,0.049,4.626712328767123,7.0,-4.626712328767123,-7.0,7.0,25.0,0.21814087770675142,-0.09990456753907954,0.012517877856205008,0.005962253025163692,3.2516129008205277,292,0.0,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,0.9532705360057526,False,False,2500.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170027,48.2724728354483,47.71134700329303,41.350403746727636,14.663295182113105,0.4401258321552691,0.121,6.146179401993355,11.0,-6.146179401993355,-11.0,11.0,27.0,0.22558772987206513,-0.10173790929127373,0.017706782557711145,0.0076350551797520275,3.2602299577516067,301,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,1.787869364275863,False,False,2700.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170028,-114.68480600289763,-116.36193242637216,46.53068392203901,17.32307483700349,1.3881264234745252,0.289,10.272727272727273,18.0,-10.272727272727273,-17.0,17.0,31.0,0.2385274039123596,-0.10255757992717152,0.023764251838590864,0.007590062306492342,3.2788348505289377,297,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,-3.6995098710612138,True,True,3100.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
return_lstm_ppo,0.0,70600.0,170029,1.518999620561999,1.0938028298926288,37.92630340657034,8.408423336811202,0.30419679066937033,0.121,4.820143884892087,11.0,-4.748201438848921,-11.0,11.0,25.0,0.21743482493346544,-0.10039034874426375,0.02064472620905227,0.008454251896369747,3.2497833680524293,278,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,16000.0,True,0.06075998482247996,False,False,2500.0,final,models/return_lstm_ppo_event/ppo_return_lstm_ppo_phase2_smoke_lstm_offline_best.zip,,,,,,,event
